474535.19;7114.22;344623.29;159890.31;186439.77;05-09-2021;13:00:09
474535.19;7114.22;344623.29;159890.31;186439.77;05-09-2021;18:00:09
474905.45;7126.72;327024.27;149107.19;186439.77;06-09-2021;13:00:02
474905.45;7126.72;327024.27;148480.01;186439.77;06-09-2021;18:00:01
476138.13;7126.72;326997.27;149896.35;186439.77;07-09-2021;13:00:01
476597.89;7126.72;326997.27;150295.67;186439.77;07-09-2021;18:00:01
478744.65;7139.22;326997.27;152475.37;186439.77;08-09-2021;13:00:01
479186.19;7159.22;327003.57;151945.58;186439.77;08-09-2021;18:00:02
479291.74;7159.22;327003.57;152067.81;186439.77;09-09-2021;13:00:01
479304.12;7159.22;327003.57;152082.91;186439.77;09-09-2021;18:00:02
479304.12;7159.22;327003.57;152082.91;186439.77;10-09-2021;13:00:01
479304.12;7159.22;327653.57;150338.86;186439.77;10-09-2021;18:00:02
479304.12;7159.22;327653.57;150338.86;186439.77;11-09-2021;13:00:01
479304.12;7159.22;327653.57;150338.86;186439.77;11-09-2021;18:00:02
479304.12;7159.22;327653.57;150338.86;186439.77;12-09-2021;13:00:01
479304.12;7159.22;327653.57;150338.86;186439.77;12-09-2021;18:00:02
481282.65;7179.22;324404.55;152192.27;186439.77;13-09-2021;13:00:02
481929.41;7216.72;324404.55;153470.15;186439.77;13-09-2021;18:00:02
482141.06;7236.72;324404.55;139957.58;186439.77;14-09-2021;13:00:01
482141.06;7236.72;324404.55;139957.58;186439.77;14-09-2021;18:00:03
483136.15;7249.22;324404.55;134271.24;186439.77;15-09-2021;13:00:02
483288.88;7261.72;324404.55;134472.82;187021.77;15-09-2021;18:00:02
485344.97;7339.17;324404.55;136412.22;187021.77;16-09-2021;13:00:02
485514.10;7339.17;324404.55;134114.27;187021.77;16-09-2021;18:00:02
485580.48;7339.17;324404.55;134180.65;187021.77;17-09-2021;13:00:03
485563.68;7339.17;324404.55;134160.15;187021.77;17-09-2021;18:00:03
485563.68;7339.17;324404.55;134160.15;187021.77;18-09-2021;13:00:02
485563.68;7339.17;324404.55;134160.15;187021.77;18-09-2021;18:00:02
485563.68;7339.17;324404.55;134160.15;187021.77;19-09-2021;13:00:02
485563.68;7339.17;324404.55;134160.15;187021.77;19-09-2021;18:00:02
486067.50;7349.17;325090.24;133969.08;187021.77;20-09-2021;13:00:02
486896.46;7386.67;325704.45;134049.68;187021.77;20-09-2021;18:00:02
486958.15;7386.67;325704.45;132426.45;187021.77;21-09-2021;13:00:03
486958.15;7386.67;325704.45;132192.50;187021.77;21-09-2021;18:00:02
488454.89;7411.67;325704.45;134015.36;187021.77;22-09-2021;13:00:02
488454.89;7411.67;325704.45;134015.36;187021.77;22-09-2021;18:00:02
488819.28;7421.67;325704.45;134449.43;187021.77;23-09-2021;13:00:02
488959.08;7441.67;328281.45;134467.69;187021.77;23-09-2021;18:00:02
497529.90;7441.67;328281.45;142741.24;187021.77;24-09-2021;13:00:02
497704.63;7454.17;330011.71;142969.65;187516.79;24-09-2021;18:00:03
497704.63;7454.17;330011.71;142969.65;187516.79;25-09-2021;13:00:02
497704.63;7454.17;330011.71;142969.65;187516.79;25-09-2021;18:00:03
497880.01;7454.17;330011.71;143183.61;187516.79;26-09-2021;13:00:06
497880.01;7454.17;330011.71;143183.61;187516.79;26-09-2021;18:00:01
513023.38;7454.17;341925.22;153460.82;199411.22;27-09-2021;13:00:02
514896.90;7454.17;341925.22;155746.51;199411.22;27-09-2021;18:00:02
523578.59;7454.17;341925.22;159114.59;199988.72;28-09-2021;13:00:01
525072.97;7474.17;341925.22;160832.98;199988.72;28-09-2021;18:00:02
